videoId,textDisplay,cleanedData,likeCount,publishedAt,updatedAt,commentId
wUn05hdkhjM,Yes,yes,0,2017-03-02T12:05:11Z,2017-03-02T12:05:11Z,UghUrso0nDSBDXgCoAEC
wUn05hdkhjM,How to watch marvel movies for free?<br><br>Sleep or hibernate in the theater for a long time and wake up when a marvel movie finally arrives!,"how to watch marvel movies for free

sleep or hibernate in the theater for a long time and wake up when a marvel movie finally arrives",11,2017-03-02T12:04:13Z,2017-03-02T13:43:23Z,UghFb1HhmcrjVngCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m25s"">1:25</a> best part of the trailer",125 best part of the trailer,0,2017-03-02T12:02:40Z,2017-03-02T12:02:40Z,UgjEyQWQewKIPXgCoAEC
wUn05hdkhjM,looks amazing!!!!,looks amazing,1,2017-03-02T12:02:31Z,2017-03-02T12:02:31Z,UgjyVAFHG_E4engCoAEC
wUn05hdkhjM,uh oh Peter&#39;s dad?  Shit just got real son.,uh oh peters dad  shit just got real son,0,2017-03-02T11:55:15Z,2017-03-02T11:55:15Z,UggtmdzDViLuPHgCoAEC
wUn05hdkhjM,CGI on everything but Rocket looks pretty shitty,cgi on everything but rocket looks pretty shitty,0,2017-03-02T11:42:59Z,2017-03-02T11:42:59Z,UggduFWrbTmwbngCoAEC
wUn05hdkhjM,"I&#39;m your father, Peter",im your father peter,0,2017-03-02T11:38:19Z,2017-03-02T11:38:19Z,UggDf4AZOd3d8HgCoAEC
wUn05hdkhjM,look out Spoiler,look out spoiler,0,2017-03-02T11:37:02Z,2017-03-02T11:37:02Z,UgiDXm9t8cZoUngCoAEC
wUn05hdkhjM,This is gonna be lit,this is gonna be lit,0,2017-03-02T11:35:04Z,2017-03-02T11:35:04Z,Ugjc_1nAMpov1HgCoAEC
wUn05hdkhjM,how come you guys took so long to post this on your own channel? great looking trailer btw 💯,how come you guys took so long to post this on your own channel great looking trailer btw ,0,2017-03-02T11:34:10Z,2017-03-02T11:34:10Z,UgiCBoVWbXIS_3gCoAEC
wUn05hdkhjM,I Am your father!,i am your father,0,2017-03-02T11:31:25Z,2017-03-02T11:31:25Z,UghckAZ_ZimvUHgCoAEC
wUn05hdkhjM,"Huh. Just realizing this. The last movie didn&#39;t exactly show Gamora using a sword. Kinda hard believing now that using swords is Gamora&#39;s thing. But yeah, guns are Peter&#39;s things too.",huh just realizing this the last movie didnt exactly show gamora using a sword kinda hard believing now that using swords is gamoras thing but yeah guns are peters things too,0,2017-03-02T11:20:30Z,2017-03-02T11:20:30Z,UgiSbG3ErEicUHgCoAEC
wUn05hdkhjM,does anybody know what score is this? it&#39;s  crazyyy!!!,does anybody know what score is this its  crazyyy,0,2017-03-02T11:12:36Z,2017-03-02T11:12:36Z,Ugh6l7__HQ_xengCoAEC
wUn05hdkhjM,im am dad Peter!,im am dad peter,0,2017-03-02T11:11:40Z,2017-03-02T11:11:40Z,UghhziyIa3rbEHgCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m24s"">1:24</a> Baby Groot and Gamora",124 baby groot and gamora,0,2017-03-02T11:04:31Z,2017-03-02T11:04:31Z,Ugj3_EjJ7vFv6ngCoAEC
wUn05hdkhjM,But can it win best makeup?,but can it win best makeup,0,2017-03-02T11:00:40Z,2017-03-02T11:00:40Z,UgiGwWo9UqQ97ngCoAEC
wUn05hdkhjM,the ONLY marvel movie that gets me excited,the only marvel movie that gets me excited,0,2017-03-02T11:00:19Z,2017-03-02T11:00:19Z,UggAv0Zk07hBy3gCoAEC
wUn05hdkhjM,DC is shit<br>Marvel is best<br>I love this universe<br>Heart is beating in my chest :D,"dc is shit
marvel is best
i love this universe
heart is beating in my chest d",4,2017-03-02T11:00:06Z,2017-03-02T11:00:06Z,UgjaHF4cE4Ji6XgCoAEC
wUn05hdkhjM,"I used to own that very video game at the 2 second mark, I laughed my head off when I seen it and what he seemed to be using it for lol. good ole mattel football!",i used to own that very video game at the 2 second mark i laughed my head off when i seen it and what he seemed to be using it for lol good ole mattel football,0,2017-03-02T10:55:52Z,2017-03-02T10:55:52Z,UggYNi6Hc9Ysw3gCoAEC
wUn05hdkhjM,&quot;I&#39;m your dad Peter!&quot; <b>dropped my phone</b>,im your dad peter dropped my phone,0,2017-03-02T10:54:40Z,2017-04-16T00:19:40Z,Ugio8e3NPqTrWXgCoAEC
wUn05hdkhjM,song pls?,song pls,0,2017-03-02T10:49:16Z,2017-03-02T10:49:16Z,UgjJI0Ez6cstd3gCoAEC
wUn05hdkhjM,awsome,awsome,0,2017-03-02T10:44:23Z,2017-03-02T10:44:23Z,UghebggY1zBwPXgCoAEC
wUn05hdkhjM,just upload the whole movie...,just upload the whole movie,0,2017-03-02T10:41:40Z,2017-03-02T10:41:40Z,Ugi4fNkIUzBQiXgCoAEC
wUn05hdkhjM,The deep dark pits of my black heart warm at the sight of Baby Groot.,the deep dark pits of my black heart warm at the sight of baby groot,0,2017-03-02T10:40:53Z,2017-03-02T10:40:53Z,UggS-tZjUxqL7HgCoAEC
wUn05hdkhjM,"for the cinematic universe fans only maybe the don&#39;t know who the heck peter dad is, but for the real fans they know who he is.",for the cinematic universe fans only maybe the dont know who the heck peter dad is but for the real fans they know who he is,1,2017-03-02T10:40:01Z,2017-03-02T10:40:01Z,Ugh11sORGrntQHgCoAEC
wUn05hdkhjM,Am i the only one who really didn&#39;t want to see the &quot;I&#39;m ur dad&quot; reveal in a trailer?,am i the only one who really didnt want to see the im ur dad reveal in a trailer,15,2017-03-02T10:36:59Z,2017-03-02T10:36:59Z,UgggTTqsiKMxDHgCoAEC
wUn05hdkhjM,star lord rocks everybody shocks.,star lord rocks everybody shocks,0,2017-03-02T10:35:58Z,2017-03-02T10:35:58Z,UgjqcwWgoXPlYHgCoAEC
wUn05hdkhjM,that laugh of drax when he jumps inside the beast &gt;_&lt;,that laugh of drax when he jumps inside the beast _,0,2017-03-02T10:26:28Z,2017-03-02T10:26:28Z,UggpEElIHwn5v3gCoAEC
wUn05hdkhjM,after this.. avengers infinity wars part 1 ..can&#39;t wait 😄,after this avengers infinity wars part 1 cant wait ,0,2017-03-02T10:26:07Z,2017-03-02T10:26:07Z,Ugh_qoSXWBm_43gCoAEC
wUn05hdkhjM,"Dormammu, I&#39;ve come to bargain",dormammu ive come to bargain,0,2017-03-02T10:12:18Z,2017-03-02T10:12:18Z,UgjNYqu3RivSBXgCoAEC
wUn05hdkhjM,waiting Too Tamil Dubbing,waiting too tamil dubbing,0,2017-03-02T10:11:17Z,2017-03-02T10:11:17Z,Uginuhxi24VxjHgCoAEC
wUn05hdkhjM,"Peter: Who the hell are you?<br>Ego(Kurt Russel): I&#39;m your dad,Peter.<br> Rip Ego, We hardly knew ye.","peter who the hell are you
egokurt russel im your dadpeter
 rip ego we hardly knew ye",0,2017-03-02T10:09:55Z,2017-03-02T10:09:55Z,Ugi353tFoZgEyngCoAEC
wUn05hdkhjM,Peter is brother of Superman,peter is brother of superman,0,2017-03-02T10:09:27Z,2017-03-02T10:09:37Z,Ugg647aoOjmN3HgCoAEC
wUn05hdkhjM,The text on this trailer is purple in color and bleeding. Same as the color of Thanos. Does he bleed in purple?? What does this mean??,the text on this trailer is purple in color and bleeding same as the color of thanos does he bleed in purple what does this mean,0,2017-03-02T10:08:13Z,2017-03-02T10:08:13Z,Ugg6ydUVYPX6y3gCoAEC
wUn05hdkhjM,music anyone?,music anyone,0,2017-03-02T10:06:13Z,2017-03-02T10:06:13Z,UghJvv42yK8KhngCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m52s"">1:52</a> plasma rifle?",152 plasma rifle,0,2017-03-02T10:05:41Z,2017-03-02T10:05:41Z,UggrgqkcAsE4WXgCoAEC
wUn05hdkhjM,GROOT PUT YOUR SEATBELT ON,groot put your seatbelt on,11,2017-03-02T10:04:02Z,2017-03-02T10:04:02Z,Uggv4KRHS-Urj3gCoAEC
wUn05hdkhjM,hey look its a wild baby groot!<br><br>throw your pokeball to catch it.,"hey look its a wild baby groot

throw your pokeball to catch it",9,2017-03-02T10:03:42Z,2017-03-02T10:03:42Z,UgjgEP3qjvfgIHgCoAEC
wUn05hdkhjM,i&#39;ve never clicked on a video so fast.<br><br>oh wait a second i have as i am sure many other people did aswell on trailers for other movies,"ive never clicked on a video so fast

oh wait a second i have as i am sure many other people did aswell on trailers for other movies",4,2017-03-02T10:03:30Z,2017-03-02T10:03:30Z,UgiFIoLtxClsM3gCoAEC
wUn05hdkhjM,slurp<br><br>slurp<br>slurp<br><br>dude...<br>what?<br>slurp<br>slurp<br>dude...<br>what?,"slurp

slurp
slurp

dude
what
slurp
slurp
dude
what",8,2017-03-02T10:03:08Z,2017-03-02T10:03:08Z,UghlEojicPbhUHgCoAEC
wUn05hdkhjM,anyone need salt for their popcorn. I&#39;ve got a bunch due too last sunday&#39;s oscar ceremony,anyone need salt for their popcorn ive got a bunch due too last sundays oscar ceremony,6,2017-03-02T10:02:49Z,2017-03-02T10:02:49Z,UghO9uMqw6WLc3gCoAEC
wUn05hdkhjM,Who are we? We are the suicide s....Guardian of the Galaxy,who are we we are the suicide sguardian of the galaxy,0,2017-03-02T09:58:50Z,2017-03-02T09:58:50Z,UghcmzErWujAq3gCoAEC
wUn05hdkhjM,awesome!!!,awesome,0,2017-03-02T09:55:53Z,2017-03-02T09:55:53Z,UggrB4tRl6oUWHgCoAEC
wUn05hdkhjM,Star lord and rocket flying together 👍🏻 NICE!!!!!!,star lord and rocket flying together  nice,0,2017-03-02T09:51:20Z,2017-03-02T09:51:20Z,UgiFaPMz30x6DngCoAEC
wUn05hdkhjM,I was thinking about sharing this but wow...spoilers,i was thinking about sharing this but wowspoilers,0,2017-03-02T09:49:29Z,2017-03-02T09:49:29Z,UgjHpKtLQ611_XgCoAEC
wUn05hdkhjM,whats the name of the song used?,whats the name of the song used,0,2017-03-02T09:49:09Z,2017-03-02T09:49:09Z,UgjQiEEELWZxeHgCoAEC
wUn05hdkhjM,JUST TAKE MY MONEY!,just take my money,0,2017-03-02T09:38:56Z,2017-03-02T09:38:56Z,UgjLcfOjcc2H8XgCoAEC
wUn05hdkhjM,I don&#39;t care who you are. Everyone needs a baby Groot eating candy in their life.,i dont care who you are everyone needs a baby groot eating candy in their life,0,2017-03-02T09:38:46Z,2017-03-02T09:38:46Z,UggA43-SsskXvngCoAEC
wUn05hdkhjM,awesome!!!!,awesome,0,2017-03-02T09:37:30Z,2017-03-02T09:37:30Z,UgjeXA03zAFm5ngCoAEC
wUn05hdkhjM,When you see the avenger&#39;s moment in here.,when you see the avengers moment in here,0,2017-03-02T09:35:15Z,2017-03-02T09:35:15Z,Ughnbu3t9q4deHgCoAEC
wUn05hdkhjM,do i even need to watch the movie now ??,do i even need to watch the movie now ,0,2017-03-02T09:30:09Z,2017-03-02T09:30:09Z,UggRsmOCe7AXP3gCoAEC
wUn05hdkhjM,oh my god!,oh my god,0,2017-03-02T09:30:03Z,2017-03-02T09:30:03Z,Ugjy-tcGcjiJ6HgCoAEC
wUn05hdkhjM,Pretty Awesome!!!,pretty awesome,0,2017-03-02T09:28:32Z,2017-03-02T09:28:32Z,Ugi7MBZSzgMhZHgCoAEC
wUn05hdkhjM,which song is in background,which song is in background,0,2017-03-02T09:23:21Z,2017-03-02T09:23:21Z,Uggh2krHms9ju3gCoAEC
wUn05hdkhjM,Peter......<br><br>I am your father<br><br><br><br><br><br><br><br><br>NOOOOOOOOOO!!!!!!!!!!!!,"peter

i am your father








noooooooooo",0,2017-03-02T09:22:30Z,2017-03-02T09:22:30Z,Ugh9GkSWZJ_ONngCoAEC
wUn05hdkhjM,cant wait to see yondu join!,cant wait to see yondu join,0,2017-03-02T09:20:06Z,2017-03-02T09:20:06Z,UgiaLUqHv8rIzngCoAEC
wUn05hdkhjM,I love how amped up Yondu&#39;s mohawk is.,i love how amped up yondus mohawk is,0,2017-03-02T09:18:59Z,2017-03-02T09:18:59Z,Ugjg1yGHi8X-J3gCoAEC
wUn05hdkhjM,im your dad peter.. new version of im your father?,im your dad peter new version of im your father,0,2017-03-02T09:15:53Z,2017-03-02T09:15:53Z,UgjMJb5wmMxsg3gCoAEC
wUn05hdkhjM,This won&#39;t be as good as the Oscar winner Suicide Squad. The only thing DC has to say that they are &#39;good&#39;.,this wont be as good as the oscar winner suicide squad the only thing dc has to say that they are good,0,2017-03-02T09:15:34Z,2017-03-02T09:15:34Z,UghQLBi2bep5DHgCoAEC
wUn05hdkhjM,What is the song playing,what is the song playing,0,2017-03-02T09:15:21Z,2017-03-02T09:15:21Z,UgiByVixJFMXvHgCoAEC
wUn05hdkhjM,I actually got excited and thought it was another Guardians trailer..,i actually got excited and thought it was another guardians trailer,0,2017-03-02T09:15:05Z,2017-03-02T09:15:05Z,UghWicNxGU2CpXgCoAEC
wUn05hdkhjM,Groot cuddly,groot cuddly,0,2017-03-02T09:14:24Z,2017-03-02T09:14:24Z,UggpdwzeANnql3gCoAEC
wUn05hdkhjM,Alguém Br ???,alguém br ,0,2017-03-02T09:13:43Z,2017-03-02T09:13:43Z,UggUlEbP43CS23gCoAEC
wUn05hdkhjM,OMG!!!!!!!!,omg,0,2017-03-02T09:12:19Z,2017-03-02T09:12:19Z,UgjXVh_gEsfTd3gCoAEC
wUn05hdkhjM,can marvel make a movie!or can marvel make a movie!!!!,can marvel make a movieor can marvel make a movie,0,2017-03-02T09:11:47Z,2017-03-02T09:11:47Z,UgjukdD9oS-MTngCoAEC
wUn05hdkhjM,What the song call,what the song call,0,2017-03-02T09:07:22Z,2017-03-02T09:07:22Z,Ugi2dMWjVoK-c3gCoAEC
wUn05hdkhjM,"Guardians of the Galaxy, better than whole of DC <a href=""http://www.youtube.com/results?search_query=%23thetruth"">#thetruth</a>",guardians of the galaxy better than whole of dc thetruth,0,2017-03-02T09:06:17Z,2017-03-02T09:06:17Z,Ugh0vWOMP2cjPngCoAEC
wUn05hdkhjM,Keeeeeeeeeeeeeeeeeeeeeeen!,keeeeeeeeeeeeeeeeeeeeeeen,0,2017-03-02T09:03:04Z,2017-03-02T09:03:04Z,UghHn8uKSYs5UngCoAEC
wUn05hdkhjM,ego:i&#39;m your dad Peter<br>Star-Lord:Nooooo!!!!,"egoim your dad peter
starlordnooooo",4,2017-03-02T09:01:25Z,2017-03-02T09:01:25Z,Ugh83B5AnrcrfHgCoAEC
wUn05hdkhjM,I love how marvel uploaded this after everyone else lol,i love how marvel uploaded this after everyone else lol,6,2017-03-02T08:59:45Z,2017-03-02T08:59:45Z,UghqNPYO1tImFHgCoAEC
wUn05hdkhjM,"last time I was this early, la la land was still best picture",last time i was this early la la land was still best picture,0,2017-03-02T08:57:02Z,2017-03-02T08:57:02Z,Ugj8Piy4PCGl4XgCoAEC
wUn05hdkhjM,wow is amazing,wow is amazing,0,2017-03-02T08:44:50Z,2017-03-02T08:44:50Z,UghI1YewjjqylngCoAEC
wUn05hdkhjM,Vita realising on my birthday,vita realising on my birthday,0,2017-03-02T08:42:52Z,2017-03-02T08:42:52Z,UghipK-AG9SjgHgCoAEC
wUn05hdkhjM,Am I the only one who really likes nebula now?,am i the only one who really likes nebula now,0,2017-03-02T08:36:20Z,2017-03-02T08:36:20Z,Ugh8BRUZ7daUEXgCoAEC
wUn05hdkhjM,I searched for this and clicked it but it was an advertisement instead of the actual video like wtf,i searched for this and clicked it but it was an advertisement instead of the actual video like wtf,0,2017-03-02T08:34:05Z,2017-03-02T08:34:05Z,UggTgMPCG-WI_HgCoAEC
wUn05hdkhjM,Anyone know what the song playing in the background is? And why did marvel release this late?,anyone know what the song playing in the background is and why did marvel release this late,0,2017-03-02T08:30:12Z,2017-03-02T08:30:12Z,Ugis9Zx1EJRl2HgCoAEC
wUn05hdkhjM,Should the father not be planet sized?,should the father not be planet sized,0,2017-03-02T08:29:01Z,2017-03-02T08:29:01Z,UgjBzV42mS3bqngCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m44s"">0:44</a> Well, it&#39;s 50% true. Don&#39;t laugh a fake laugh, because it&#39;s better than 49%.",044 well its 50 true dont laugh a fake laugh because its better than 49,0,2017-03-02T08:26:47Z,2017-03-02T08:26:47Z,UgjGI0fiFf60MHgCoAEC
wUn05hdkhjM,really late,really late,0,2017-03-02T08:26:40Z,2017-03-02T08:26:40Z,Ugi4Sg3lOkIa3HgCoAEC
wUn05hdkhjM,i just can&#39;t &quot;unhear&quot; Emmet,i just cant unhear emmet,0,2017-03-02T08:26:33Z,2017-03-02T08:26:33Z,UgjJsQ7GfBkWsXgCoAEC
wUn05hdkhjM,&quot;DIE SPACESHIP!&quot; 🤣🤣 never thought those two words can be put together😅,die spaceship  never thought those two words can be put together,0,2017-03-02T08:25:56Z,2017-03-02T08:25:56Z,Ugg_zdp5SnuvQHgCoAEC
wUn05hdkhjM,"You did it again, Marvel! You and your unnecessary jokes!",you did it again marvel you and your unnecessary jokes,0,2017-03-02T08:25:48Z,2017-03-02T08:25:48Z,Ugic0dqAcMnACHgCoAEC
wUn05hdkhjM,"Whoever cut the trailer deserves an award. <br><br>There&#39;s no over telling of the entire plot. <br>Just snippets of scenes, action and a badass song that goes with the visuals. <br><br>Hype trailer at its best","whoever cut the trailer deserves an award 

theres no over telling of the entire plot 
just snippets of scenes action and a badass song that goes with the visuals 

hype trailer at its best",19,2017-03-02T08:22:24Z,2017-03-02T08:22:24Z,UgiWJujsIBtvpXgCoAEC
wUn05hdkhjM,This trailer is sooo freaking awesome!!! But can someone tell me the song which is used here??,this trailer is sooo freaking awesome but can someone tell me the song which is used here,0,2017-03-02T08:21:27Z,2017-03-02T08:21:27Z,UghiCwaij6_3cHgCoAEC
wUn05hdkhjM,Kurt Russell and Chris Pratt actually do kinda look alike. I wouldn&#39;t be surprised if Kurt was Chris&#39; estranged father.,kurt russell and chris pratt actually do kinda look alike i wouldnt be surprised if kurt was chris estranged father,0,2017-03-02T08:19:23Z,2017-03-02T08:19:23Z,UgjMp82sMWZUOXgCoAEC
wUn05hdkhjM,pretty dope tbh,pretty dope tbh,0,2017-03-02T08:17:30Z,2017-03-02T08:17:30Z,UggDfEWiFSXh_XgCoAEC
wUn05hdkhjM,"Jimmy Kimmel was the first one to release this! Marvel, why didn&#39;t you release this in your own channel? The trailer needs many views to be spread around the world and I hope that this trailer will not be the final one before it hits theaters May 05!",jimmy kimmel was the first one to release this marvel why didnt you release this in your own channel the trailer needs many views to be spread around the world and i hope that this trailer will not be the final one before it hits theaters may 05,1,2017-03-02T08:10:29Z,2017-03-02T08:10:29Z,Ugj7byzZQYiOEHgCoAEC
wUn05hdkhjM,"Who&#39;s Your Daddy, Pete? :D",whos your daddy pete d,0,2017-03-02T08:07:05Z,2017-03-02T08:07:05Z,UgjgR9JWxD1ES3gCoAEC
wUn05hdkhjM,"Here we need a Drax solo movie,Marvel!",here we need a drax solo moviemarvel,1,2017-03-02T08:03:04Z,2017-03-02T08:03:04Z,Ughwc8bi_e5zHXgCoAEC
wUn05hdkhjM,มาช้ากว่าช่องอื่นจัง,มาชากวาชองอนจง,0,2017-03-02T08:02:18Z,2017-03-02T08:02:18Z,Ugh00o6I35GMYHgCoAEC
wUn05hdkhjM,I am your father!!!,i am your father,1,2017-03-02T08:01:00Z,2017-03-02T08:01:00Z,UgjuzNwwLdCwMHgCoAEC
wUn05hdkhjM,"<a href=""http://youtu.be/wUn05hdkhjM?t=1m27s"">1:27</a> When gamora shoots the gun she kind of glitches backward then forward slightly. Surely someone else noticed that too",127 when gamora shoots the gun she kind of glitches backward then forward slightly surely someone else noticed that too,3,2017-03-02T07:56:36Z,2017-03-02T07:56:36Z,UghQOSZ25l32jngCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m56s"">1:56</a> we all know what happens next",156 we all know what happens next,1,2017-03-02T07:55:20Z,2017-03-02T07:55:20Z,UgjDz9vRXm9-1ngCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m30s"">1:30</a> one word -BADASS",130 one word badass,4,2017-03-02T07:54:45Z,2017-03-02T07:54:45Z,Ugj5RhgFLNcE8HgCoAEC
wUn05hdkhjM,which is the music..??,which is the music,0,2017-03-02T07:54:04Z,2017-03-02T07:54:04Z,UgjQwFtt47ldyXgCoAEC
wUn05hdkhjM,"More Guardians added, this is going to be an amazing.",more guardians added this is going to be an amazing,0,2017-03-02T07:53:36Z,2017-03-02T07:53:36Z,UgiDxp-6cP7CMngCoAEC
wUn05hdkhjM,Yellow diamond is that you ?,yellow diamond is that you ,0,2017-03-02T07:52:35Z,2017-03-02T07:52:35Z,UgjBl_ubCgP13XgCoAEC
wUn05hdkhjM,Hands up if you cannot wait for this 🤚🏻🤚🏻🤚🏻,hands up if you cannot wait for this ,0,2017-03-02T07:52:35Z,2017-03-02T07:52:35Z,UgjqjzlQUxMHtHgCoAEC
wUn05hdkhjM,"I&#39;m your tribute to legendary space movies, Peter... ;D",im your tribute to legendary space movies peter d,0,2017-03-02T07:51:20Z,2017-03-02T07:51:20Z,UghgmOW5pDocEXgCoAEC
wUn05hdkhjM,"Since Mantis isn&#39;t green, is this considered whitewashing?",since mantis isnt green is this considered whitewashing,0,2017-03-02T07:50:21Z,2017-03-02T07:50:21Z,UgibBUhAPowdN3gCoAEC
wUn05hdkhjM,Ha ha ha like if you agree,ha ha ha like if you agree,0,2017-03-02T07:50:13Z,2017-03-02T07:50:13Z,UgjKiqEDJz3qPngCoAEC
wUn05hdkhjM,&quot;Die spaceship!!&quot;,die spaceship,0,2017-03-02T07:50:00Z,2017-03-02T07:50:00Z,UghtrKg0ID9V83gCoAEC
wUn05hdkhjM,WHAT!!!,what,0,2017-03-02T07:49:02Z,2017-03-02T07:49:02Z,UghUmAuzECriw3gCoAEC
wUn05hdkhjM,Marvel uploading with internet explorer haha,marvel uploading with internet explorer haha,0,2017-03-02T07:45:04Z,2017-03-02T07:45:04Z,UgjTTybvRxFsBngCoAEC
wUn05hdkhjM,Why do I get the feeling drax and nebula are gonna have a love/hate relationship (which is cool cause I would totally ship them XD),why do i get the feeling drax and nebula are gonna have a lovehate relationship which is cool cause i would totally ship them xd,0,2017-03-02T07:43:47Z,2017-03-02T07:43:47Z,UgjMS_olNHSGkXgCoAEC
wUn05hdkhjM,Annnnnnnnnd another SuperHero type Moive...Yay?,annnnnnnnnd another superhero type moiveyay,0,2017-03-02T07:43:08Z,2017-03-02T07:43:08Z,UghZAgYK7cZMQHgCoAEC
wUn05hdkhjM,And I&#39;m Hooked on a feeling that this movie will be awesome,and im hooked on a feeling that this movie will be awesome,77,2017-03-02T07:42:48Z,2017-03-02T07:42:48Z,UghkILNY-HYgsHgCoAEC
wUn05hdkhjM,star lord<br>who&#39;s your daddy??,"star lord
whos your daddy",0,2017-03-02T07:39:56Z,2017-03-02T07:39:56Z,Ugj8exrA_EZHdngCoAEC
wUn05hdkhjM,marvel uploaded this really late,marvel uploaded this really late,0,2017-03-02T07:39:23Z,2017-03-02T07:39:23Z,UghJ-EXWf_uJKngCoAEC
wUn05hdkhjM,The guys who made this posted this last. Wow.,the guys who made this posted this last wow,1,2017-03-02T07:36:48Z,2017-03-02T07:36:48Z,UgjHRVi77ZezkHgCoAEC
wUn05hdkhjM,Great song choice!! I love Fleetwood Mac,great song choice i love fleetwood mac,6,2017-03-02T07:36:47Z,2017-03-02T07:36:47Z,Ugg02c8JGDKAKHgCoAEC
wUn05hdkhjM,OMG epic i want to see it now,omg epic i want to see it now,0,2017-03-02T07:36:28Z,2017-03-02T07:36:28Z,Ugg7DfI8GmkEUXgCoAEC
wUn05hdkhjM,We making ALLL KINDS OF GAINS,we making alll kinds of gains,0,2017-03-02T07:36:28Z,2017-03-02T07:36:28Z,Ughn04w5VQkn2ngCoAEC
wUn05hdkhjM,What song do they use in this trailer?,what song do they use in this trailer,0,2017-03-02T07:34:02Z,2017-03-02T07:34:02Z,UgjZcCUjFcTKB3gCoAEC
wUn05hdkhjM,"Yes, this is gonna be awesome!",yes this is gonna be awesome,0,2017-03-02T07:34:02Z,2017-03-02T07:34:02Z,UgglfE1yCp7Yr3gCoAEC
wUn05hdkhjM,what a surprise?,what a surprise,0,2017-03-02T07:33:17Z,2017-03-02T07:33:17Z,Ugg9QRclceS32XgCoAEC
wUn05hdkhjM,Thanks for not putting that stupid teaser before the trailer,thanks for not putting that stupid teaser before the trailer,0,2017-03-02T07:32:54Z,2017-03-02T07:32:54Z,UghhvJGCA0bqiHgCoAEC
wUn05hdkhjM,"I am extremely happy they&#39;re bringing back Nebula, excellent character.  She just oozes attitude I love it.",i am extremely happy theyre bringing back nebula excellent character  she just oozes attitude i love it,23,2017-03-02T07:32:41Z,2017-03-02T07:33:07Z,UggLt51-H2xfT3gCoAEC
wUn05hdkhjM,THAT ENDING THO!,that ending tho,0,2017-03-02T07:32:37Z,2017-03-02T07:32:37Z,UggkeZw3hgH3_ngCoAEC
wUn05hdkhjM,Y&#39;all sure waited till the last minute,yall sure waited till the last minute,0,2017-03-02T07:28:39Z,2017-03-02T07:28:39Z,UgjfmcdIEFST1XgCoAEC
wUn05hdkhjM,Eh,eh,0,2017-03-02T07:28:21Z,2017-03-02T07:28:21Z,UggKt_awpHyiLXgCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m20s"">0:20</a> Feel Good Inc!!!!",020 feel good inc,2,2017-03-02T07:28:17Z,2017-03-02T07:28:17Z,UgjMnHGWrI1H2ngCoAEC
wUn05hdkhjM,"Marvel eu te amo, me da uma beijo sua linda.",marvel eu te amo me da uma beijo sua linda,0,2017-03-02T07:27:34Z,2017-03-02T07:27:34Z,Ugi-PMssrg_fbngCoAEC
wUn05hdkhjM,Best visuals i ever seen,best visuals i ever seen,0,2017-03-02T07:27:10Z,2017-03-02T07:27:10Z,UghK40pEKpm_3HgCoAEC
wUn05hdkhjM,&quot;Intense&quot;,intense,1,2017-03-02T07:27:06Z,2017-03-02T07:27:06Z,UgiVZ_NFCkbgongCoAEC
wUn05hdkhjM,I think i like little groot more then big groot...,i think i like little groot more then big groot,1,2017-03-02T07:27:03Z,2017-03-02T07:27:03Z,UgjGgzpnef2iDXgCoAEC
wUn05hdkhjM,which song is played in the background,which song is played in the background,0,2017-03-02T07:25:52Z,2017-03-02T07:25:52Z,UgiMmPpYp1Z3QngCoAEC
wUn05hdkhjM,HYPE,hype,1,2017-03-02T07:24:27Z,2017-03-02T07:24:27Z,UgidnAgUUV__-HgCoAEC
wUn05hdkhjM,me: you are late <br>marvel: i was busy,"me you are late 
marvel i was busy",0,2017-03-02T07:23:24Z,2017-03-02T07:23:24Z,Ughs2_2HiepNrngCoAEC
wUn05hdkhjM,I love how Marvel is the last to upload. Haha,i love how marvel is the last to upload haha,1,2017-03-02T07:21:56Z,2017-03-02T07:21:56Z,Ugi10LEOCdrTe3gCoAEC
wUn05hdkhjM,2 months to go,2 months to go,0,2017-03-02T07:20:44Z,2017-03-02T07:20:44Z,UghfaLDaxMJo8ngCoAEC
wUn05hdkhjM,When Disney XD&#39;s been there done that,when disney xds been there done that,0,2017-03-02T07:20:31Z,2017-03-02T07:20:31Z,UgictoBHHdfyDngCoAEC
wUn05hdkhjM,Take my money already!,take my money already,1,2017-03-02T07:18:18Z,2017-03-02T07:18:18Z,UghXb-UcEAsWVngCoAEC
wUn05hdkhjM,What&#39;s the song in the trailer??,whats the song in the trailer,0,2017-03-02T07:16:48Z,2017-03-02T07:16:48Z,Ugj-uJY1SPq0IngCoAEC
